PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
48;20;6;17;48020006_17_M;2014;12;0.2;V;0.4569;V;0.2;V;0.5519;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;1.5922;V;0.6065;V;0.416;V;0.4955;V;0.8589;V;;N;;N;;N;;N;;N;0.6273;V;;N;;N;;N;;N;;N;;N;0.2;V;0.2;V;;N;;N;;N
1;59;9;17;01059009_17_M;2014;1;;N;;N;;N;;N;;N;0.2;V;0.2;V;0.5903;V;0.4737;V;0.4716;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
1;59;9;17;01059009_17_M;2014;2;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4827;V;0.4995;V;0.6101;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;;N;;N;;N
1;59;9;17;01059009_17_M;2014;3;0.2;V;0.2;V;0.2;V;0.2;V;;N;0.2;V;0.4792;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
48;20;6;17;48020006_17_M;2014;4;;N;0.4579;V;0.8967;V;0.4754;V;0.8595;V;0.8349;V;0.7146;V;0.5219;V;1.6522;V;1.4579;V;0.547;V;0.5646;V;1.3864;V;1.4843;V;2.5832;V;2.3413;V;1.9896;V;1.7103;V;1.5681;V;0.2;V;0.5382;V;0.5687;V;0.7802;V;0.5809;V;;N;;N;;N;;N;;N;;N;;N
48;20;6;17;48020006_17_M;2014;5;;N;;N;0.2;V;;N;;N;0.9991;V;;N;1.2037;V;;N;;N;;N;;N;0.2;V;1.1523;V;0.9237;V;1.2445;V;1.6726;V;0.909;V;0.6055;V;0.5941;V;0.5478;V;0.2;V;0.2;V;0.2;V;0.2;V;1.5806;V;0.8557;V;0.7277;V;1.0087;V;0.2;V;0.2;V
48;20;6;17;48020006_17_M;2014;6;0.2;V;0.7068;V;1.5168;V;0.4409;V;1.3655;V;2.4547;V;1.0149;V;1.0279;V;0.7999;V;0.2;V;0.5789;V;0.7926;V;1.3324;V;0.729;V;0.2;V;0.2;V;1.0803;V;1.1931;V;1.1723;V;1.2659;V;0.7786;V;0.2;V;0.7894;V;;N;;N;;N;0.6897;V;;N;;N;;N;;N
48;20;6;17;48020006_17_M;2014;7;0.5063;V;;N;;N;0.4911;V;;N;;N;;N;;N;;N;0.2;V;0.2;V;0.2;V;0.7745;V;0.2;V;0.7706;V;0.6024;V;0.7209;V;0.6909;V;0.4999;V;0.4;V;0.2;V;0.531;V;0.7291;V;0.7438;V;0.4916;V;0.5804;V;0.6513;V;0.7205;V;0.2;V;0.7127;V;0.7703;V
48;20;6;17;48020006_17_M;2014;8;0.2;V;0.4774;V;0.5601;V;0.2;V;0.6343;V;0.7738;V;0.5353;V;0.2;V;0.2;V;0.2;V;;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.4854;V;0.4519;V;0.6018;V;0.6763;V;0.2;V;0.2;V;0.2;V;0.2;V;;N
48;20;6;17;48020006_17_M;2014;9;;N;0.7002;V;1.3437;V;1.0417;V;1.0157;V;1.1933;V;1.1089;V;0.8977;V;0.9229;V;1.1426;V;0.9142;V;1.103;V;1.4391;V;1.2248;V;0.9947;V;1.3005;V;0.5919;V;0.5395;V;0.2;V;0.6092;V;1.0767;V;0.6982;V;0.6432;V;2.0382;V;1.6302;V;1.6265;V;1.3033;V;0.8498;V;1.1282;V;1.2438;V;;N
48;20;6;17;48020006_17_M;2014;1;;N;;N;0.2;V;0.2;V;;N;;N;;N;0.2;V;;N;2.2994;V;;N;;N;;N;0.5129;V;0.9674;V;;N;0.2;V;0.2;V;1.1216;V;0.2;V;1.2022;V;0.4908;V;;N;0.2;V;0.4818;V;0.2;V;0.2;V;0.2;V;;N;0.2;V;0.4794;V
48;20;6;17;48020006_17_M;2014;2;;N;;N;;N;0.2;V;;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.6041;V;;N;;N;0.2;V;1.0263;V;;N;2.0865;V;2.466;V;1.6363;V;0.4932;V;;N;;N;;N;;N;;N;;N;0.7487;V;;N;;N;;N
48;20;6;17;48020006_17_M;2014;3;0.2;V;0.2;V;;N;0.2;V;0.7328;V;1.0427;V;1.726;V;0.914;V;;N;;N;;N;;N;;N;2.8586;V;2.5925;V;1.2106;V;2.3666;V;0.825;V;0.4083;V;2.2863;V;1.1149;V;;N;;N;;N;0.2;V;0.2;V;0.2;V;0.9982;V;0.2;V;0.2;V;;N
33;36;999;17;33036999_17_M;2014;12;0.0;N;0.0;N;0.0;N;0.0;N;0.12;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.16;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.19;V;0.0;N;0.0;N;0.0;N;0.1;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N
19;61;999;17;19061999_17_M;2014;12;0.0;N;0.0;N;0.0;N;0.0;N;0.09;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.15;V;0.0;N;0.0;N;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.05;V;0.0;N;0.0;N;0.0;N;0.0;N;0.18;V;0.0;N;0.0;N;0.0;N;0.0;N
14;68;1;17;14068001_17_M;2014;9;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;0.12;V;;N;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.17;V;;N;;N
14;68;1;17;14068001_17_M;2014;10;;N;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;0.11;V;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;0.43;V;;N;;N
14;68;1;17;14068001_17_M;2014;11;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;0.31;V;;N;;N;;N;;N;;N;0.062;V;;N;;N;;N;;N;;N;0.92;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;12;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.77;V;;N;;N;;N;;N;;N;0.46;V;;N;;N;;N;;N;;N;0.13;V;;N;;N;;N
41;91;9;17;41091009_17_M;2014;11;;N;;N;;N;0.055;V;1.1;V;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;0.7;V;;N;;N;;N;;N;;N;0.065;V;;N;;N;;N
41;91;9;17;41091009_17_M;2014;12;;N;;N;;N;0.67;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;0.73;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N;0.81;V;;N;;N;;N
14;68;1;17;14068001_17_M;2014;1;;N;0.14;V;;N;;N;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.094;V;;N;;N;;N;;N;0.089;V;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;2;0.039;V;;N;;N;;N;;N;;N;0.044;V;;N;;N;;N;;N;;N;0.26;V;;N;;N;;N;;N;;N;0.086;V;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;3;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.13;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;0.044;V;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;4;;N;0.056;V;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N;0.077;V;;N;;N;;N;;N;;N;0.12;V;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;5;;N;0.23;V;;N;;N;;N;;N;;N;1.7;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;0.23;V;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;6;0.14;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;0.72;V;;N;;N;;N;;N;;N;0.61;V;;N;;N;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;;N
14;68;1;17;14068001_17_M;2014;7;0.24;V;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N;0.33;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.62;V
14;68;1;17;14068001_17_M;2014;8;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;0.37;V;;N;;N;;N;;N;;N;0.74;V;;N;;N;;N;;N;;N;0.63;V;;N;;N;;N;;N;;N;0.71;V;;N
11;31;1;17;11031001_17_M;2014;12;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;0.84;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.76;V;;N;;N;;N
41;91;9;17;41091009_17_M;2014;3;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;0.33;V;;N;;N;;N;;N
41;91;9;17;41091009_17_M;2014;4;;N;;N;;N;;N;;N;;N;;N;0.24;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;0.59;V;;N;;N;;N;;N;;N;0.24;V;;N;;N;;N;;N;;N
41;91;9;17;41091009_17_M;2014;5;;N;0.55;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;1.3;V;;N;;N;;N;;N;;N;0.74;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N
41;91;9;17;41091009_17_M;2014;6;0.2;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;2.1;V;;N;;N;;N;;N;;N;0.66;V;;N;;N;;N;;N;;N;;N
41;91;9;17;41091009_17_M;2014;8;;N;;N;;N;;N;;N;0.56;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;0.72;V;;N;;N;;N;;N;;N;0.71;V;;N
41;91;9;17;41091009_17_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.44;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;0.51;V;;N;;N;;N;;N;;N;0.99;V;;N;;N
41;91;9;17;41091009_17_M;2014;10;;N;;N;;N;;N;0.91;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;1.5;V;;N;;N;;N;;N;;N;0.56;V;;N;;N;;N;;N;;N;0.56;V;;N;;N
11;31;1;17;11031001_17_M;2014;1;;N;0.24;V;;N;;N;;N;;N;;N;0.52;V;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;1.6;V;;N;;N;;N;;N;;N;1.8;V;;N;;N;;N;;N;;N
11;31;1;17;11031001_17_M;2014;2;0.18;V;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.08;V;;N;;N;;N;;N;;N;0.58;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;;N
11;31;1;17;11031001_17_M;2014;4;;N;0.08;V;;N;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;0.34;V;;N;;N;;N;;N;;N;0.052;V;;N;;N;;N;;N;;N;0.52;V;;N;;N;;N;;N;;N
11;31;1;17;11031001_17_M;2014;5;;N;1.0;V;;N;;N;;N;;N;;N;0.49;V;;N;;N;;N;;N;;N;0.51;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.38;V;;N;;N;;N;;N;;N
11;31;1;17;11031001_17_M;2014;6;0.2;V;;N;;N;;N;;N;;N;0.095;V;;N;;N;;N;;N;;N;0.89;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;0.57;V;;N;;N;;N;;N;;N;;N
11;31;1;17;11031001_17_M;2014;8;;N;;N;;N;;N;;N;0.39;V;;N;;N;;N;;N;;N;0.31;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.47;V;;N;;N;;N;;N;;N;0.32;V;;N
11;31;1;17;11031001_17_M;2014;10;;N;;N;;N;;N;0.49;V;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.31;V;;N;;N;;N;;N;;N;;N;0.18;V;;N
23;50;3;17;23050003_17_M;2014;3;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.005;V;;N;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N;0.58;V;;N;;N;;N;;N;;N;0.041;V;;N;;N;;N;;N
23;50;3;17;23050003_17_M;2014;5;;N;0.31;V;;N;;N;;N;;N;;N;0.73;V;;N;;N;;N;;N;;N;0.38;V;;N;;N;;N;;N;;N;0.69;V;;N;;N;;N;;N;;N;0.43;V;;N;;N;;N;;N;;N
23;50;3;17;23050003_17_M;2014;6;0.14;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;0.83;V;;N;;N;;N;;N;;N;0.61;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;;N
23;50;3;17;23050003_17_M;2014;7;0.3;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;;N;;N;;N;0.43;V
23;50;3;17;23050003_17_M;2014;9;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.12;V;;N;;N;;N;;N;;N;0.086;V;;N;;N;;N;;N;;N;0.11;V;;N;;N;;N;;N;;N;0.13;V;;N;;N
23;50;3;17;23050003_17_M;2014;10;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;;N;;N;;N
23;50;3;17;23050003_17_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.23;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;0.76;V;;N;;N;;N;;N;;N;0.097;V;;N;;N;;N
23;50;3;17;23050003_17_M;2014;12;;N;;N;;N;0.23;V;;N;;N;;N;;N;;N;0.24;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;0.39;V;;N;;N;;N;;N;;N;0.44;V;;N;;N;;N
11;33;10;17;11033010_17_M;2014;10;0.23;V;0.22;V;0.19;V;0.21;V;0.76;V;;N;;N;;N;;N;;N;0.22;V;;N;0.69;V;0.76;V;0.53;V;0.9;V;0.39;V;0.4;V;0.71;V;0.6;V;0.85;V;1.6;V;0.35;V;0.35;V;0.34;V;0.35;V;;N;;N;0.22;V;;N;;N
11;33;10;17;11033010_17_M;2014;11;;N;;N;0.42;V;0.29;V;0.36;V;0.54;V;0.19;V;0.32;V;0.36;V;0.32;V;0.32;V;0.26;V;0.53;V;0.16;V;0.23;V;0.23;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.098;V;;N;;N;;N
11;33;10;17;11033010_17_M;2014;12;;N;0.77;V;0.077;V;1.5;V;0.42;V;0.081;V;0.21;V;0.25;V;0.19;V;0.24;V;0.2;V;1.5;V;3.7;V;0.057;V;0.34;V;1.2;V;;N;;N;;N;;N;;N;0.44;V;;N;;N;;N;;N;;N;0.91;V;;N;;N;;N
23;50;3;17;23050003_17_M;2014;1;;N;0.1;V;;N;;N;;N;;N;;N;0.47;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N
23;50;3;17;23050003_17_M;2014;2;0.22;V;;N;;N;;N;;N;;N;0.077;V;;N;;N;;N;;N;;N;0.054;V;;N;;N;;N;;N;;N;0.26;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;;N
11;33;10;17;11033010_17_M;2014;8;0.58;V;0.49;V;0.54;V;;N;;N;0.59;V;;N;;N;;N;;N;1.2;V;0.78;V;1.0;V;0.75;V;0.38;V;0.42;V;0.24;V;0.19;V;0.53;V;0.55;V;0.65;V;0.8;V;0.58;V;0.33;V;;N;;N;;N;;N;;N;0.5;V;;N
11;33;10;17;11033010_17_M;2014;9;0.19;V;0.36;V;0.65;V;0.61;V;0.46;V;0.37;V;0.36;V;0.63;V;2.1;V;0.52;V;0.21;V;0.54;V;0.55;V;0.42;V;;N;;N;0.096;V;;N;;N;;N;;N;0.45;V;0.89;V;0.46;V;0.67;V;0.23;V;0.14;V;0.29;V;0.34;V;0.19;V;;N
11;33;10;17;11033010_17_M;2014;5;;N;0.35;V;;N;;N;0.18;V;0.3;V;0.32;V;0.3;V;0.3;V;0.33;V;1.6;V;0.55;V;0.36;V;0.32;V;0.22;V;0.26;V;0.2;V;0.21;V;;N;0.54;V;;N;;N;;N;;N;;N;0.77;V;;N;;N;;N;;N;;N
11;33;10;17;11033010_17_M;2014;6;0.15;V;0.088;V;0.34;V;0.3;V;0.3;V;1.0;V;0.34;V;1.1;V;1.1;V;2.4;V;2.0;V;1.6;V;0.45;V;0.51;V;0.78;V;;N;;N;;N;2.3;V;;N;;N;;N;;N;;N;0.6;V;;N;;N;;N;;N;0.78;V;;N
11;33;10;17;11033010_17_M;2014;7;0.46;V;0.25;V;0.54;V;0.84;V;0.87;V;1.1;V;0.78;V;0.18;V;0.16;V;0.31;V;0.27;V;0.3;V;0.016;V;;N;;N;;N;;N;;N;0.36;V;;N;0.52;V;0.3;V;0.77;V;0.55;V;5.9;V;3.9;V;0.7;V;0.69;V;0.73;V;1.1;V;0.52;V
11;33;10;17;11033010_17_M;2014;2;0.5;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;0.72;V;0.57;V;1.7;V;0.85;V;0.28;V;0.52;V;0.3;V;0.2;V;0.53;V;0.67;V;0.66;V;0.69;V;0.31;V;0.25;V;;N;;N;;N;;N;;N;;N;;N;;N
11;33;10;17;11033010_17_M;2014;3;;N;;N;0.89;V;;N;;N;;N;;N;;N;0.098;V;0.005;V;0.005;V;0.005;V;0.005;V;0.005;V;0.005;V;0.054;V;0.0086;V;1.3;V;1.1;V;0.086;V;0.48;V;0.41;V;1.1;V;;N;;N;;N;0.18;V;;N;;N;;N;0.26;V
11;33;10;17;11033010_17_M;2014;4;0.18;V;0.37;V;0.62;V;0.57;V;0.27;V;0.38;V;0.25;V;0.42;V;0.44;V;0.81;V;0.32;V;0.31;V;0.28;V;0.35;V;;N;;N;;N;;N;;N;0.34;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N
41;91;16;17;41091016_17_M;2014;8;;N;;N;;N;;N;;N;0.84;V;;N;;N;;N;;N;;N;0.73;V;;N;;N;;N;;N;;N;0.94;V;;N;;N;;N;;N;;N;0.75;V;;N;;N;;N;;N;;N;1.1;V;;N
41;91;16;17;41091016_17_M;2014;9;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.84;V;;N;;N
41;91;16;17;41091016_17_M;2014;11;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.13;V;;N;;N;;N
41;91;16;17;41091016_17_M;2014;12;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;0.9;V;;N;;N;;N;;N;;N;3.1;V;;N;;N;;N
11;33;10;17;11033010_17_M;2014;1;;N;0.42;V;;N;;N;;N;;N;;N;;N;;N;0.32;V;;N;;N;0.65;V;0.33;V;0.63;V;0.61;V;1.1;V;0.54;V;0.58;V;0.92;V;0.66;V;0.53;V;0.23;V;0.62;V;1.2;V;0.91;V;;N;;N;;N;;N;;N
14;26;2;17;14026002_17_M;2014;8;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;0.4;V;;N;;N;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.56;V;;N
14;26;2;17;14026002_17_M;2014;9;;N;;N;;N;;N;0.46;V;;N;;N;;N;;N;;N;0.52;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;0.7;V;;N;;N
14;26;2;17;14026002_17_M;2014;10;;N;;N;;N;;N;0.39;V;;N;;N;;N;;N;;N;0.081;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.28;V;;N;;N
14;26;2;17;14026002_17_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.39;V;;N;;N;;N;0.081;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N
14;26;2;17;14026002_17_M;2014;12;;N;;N;;N;0.23;V;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N
41;91;16;17;41091016_17_M;2014;1;;N;0.25;V;;N;;N;;N;;N;;N;0.64;V;;N;;N;;N;;N;;N;1.9;V;;N;;N;;N;;N;;N;0.45;V;;N;;N;;N;;N;;N;0.8;V;;N;;N;;N;;N;;N
41;91;16;17;41091016_17_M;2014;3;;N;;N;0.11;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;1.0;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.27;V;;N;;N;;N;;N
41;91;16;17;41091016_17_M;2014;4;;N;0.12;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.68;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;0.46;V;;N;;N;;N;;N;;N
41;91;16;17;41091016_17_M;2014;5;;N;0.73;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.1;V;;N;;N;2.1;V;;N;0.69;V;;N;;N;;N;;N;;N;;N;0.64;V;;N;;N;;N;;N;;N
41;91;16;17;41091016_17_M;2014;6;0.65;V;;N;;N;;N;;N;;N;0.34;V;;N;;N;;N;;N;;N;2.4;V;;N;;N;;N;;N;;N;0.75;V;;N;;N;;N;;N;;N;0.78;V;;N;;N;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;10;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.26;V;;N;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.24;V;;N;;N;;N;;N;;N;0.21;V;;N;;N
4;32;5;17;04032005_17_M;2014;11;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;0.27;V;;N;;N;;N
14;26;2;17;14026002_17_M;2014;2;0.052;V;;N;;N;;N;;N;;N;0.044;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;0.11;V;;N;;N;;N;;N;;N;0.12;V;;N;;N;;N;;N;;N;;N
14;26;2;17;14026002_17_M;2014;3;;N;;N;0.09;V;;N;;N;;N;;N;;N;0.19;V;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;0.69;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N
14;26;2;17;14026002_17_M;2014;4;;N;1.3;V;;N;;N;;N;;N;;N;0.48;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;0.41;V;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N
14;26;2;17;14026002_17_M;2014;6;0.65;V;;N;;N;;N;;N;;N;0.33;V;;N;;N;;N;;N;;N;0.59;V;;N;;N;;N;;N;;N;0.37;V;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;;N
14;26;2;17;14026002_17_M;2014;7;0.36;V;;N;;N;;N;;N;;N;0.5;V;;N;;N;;N;;N;;N;0.46;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;0.32;V;;N;;N;;N;;N;;N;0.54;V
14;21;8;17;14021008_17_M;2014;12;;N;;N;0.74;V;0.31;V;0.76;V;0.53;V;0.6;V;0.6;V;1.1;V;2.4;V;1.5;V;0.75;V;0.76;V;;N;;N;;N;;N;;N;0.92;V;0.82;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;1;;N;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;0.61;V;;N;;N;;N;;N;;N;0.25;V;;N;0.2;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N
4;32;5;17;04032005_17_M;2014;2;0.23;V;;N;;N;;N;;N;;N;0.17;V;;N;;N;;N;;N;;N;0.22;V;;N;;N;;N;;N;;N;0.27;V;;N;;N;;N;;N;;N;0.13;V;;N;;N;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;3;;N;;N;0.016;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;0.37;V;;N;;N;;N;;N;;N;0.46;V;;N;;N;;N;;N;;N;0.052;V;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;4;;N;0.47;V;;N;;N;;N;;N;;N;0.26;V;;N;;N;;N;;N;;N;0.38;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;6;0.16;V;;N;;N;;N;;N;;N;0.55;V;;N;;N;;N;;N;;N;1.1;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.35;V;;N;;N;;N;;N;;N;;N
4;32;5;17;04032005_17_M;2014;7;0.51;V;;N;;N;;N;;N;;N;0.44;V;;N;;N;;N;;N;;N;0.62;V;;N;;N;;N;;N;;N;0.83;V;;N;;N;;N;;N;;N;0.29;V;;N;;N;;N;;N;;N;0.42;V
4;32;5;17;04032005_17_M;2014;8;;N;;N;;N;;N;;N;0.39;V;;N;;N;;N;;N;;N;0.42;V;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.21;V;;N;;N;;N;;N;;N;0.23;V;;N
